Order,Order Date,Region,Channel,Category,Product,Customer Segment,Units,Unit Price,Discount,Revenue,Cost,Margin,Fulfilled,Returned,Delivery Days
8655,2024-08-24,East,Wholesale,Outdoors,Trail Bottle,Enterprise,12,24.66,0.10,266.32,117.18,149.14,true,false,2
8656,2024-08-25,West,Web,Outdoors,Camp Chair,Consumer,4,77.90,0.20,249.29,144.59,104.70,true,false,3
8657,2024-08-26,North,Store,Kitchen,Chef Pan,Small Business,18,45.22,0.00,813.88,447.63,366.25,true,false,5
8658,2024-08-27,South,Wholesale,Electronics,USB Hub,Enterprise,2,27.46,0.05,52.17,32.87,19.30,false,false,5
8659,2024-08-28,East,Web,Home,Desk Lamp,Consumer,2,30.77,0.10,55.39,28.81,26.59,true,true,2
8660,2024-08-29,West,Store,Home,Storage Bin,Small Business,2,16.95,0.20,27.12,12.75,14.37,true,false,6
8661,2024-08-30,North,Wholesale,Outdoors,Trail Bottle,Enterprise,1,25.01,0.00,25.01,11.01,14.01,true,false,2
8662,2024-08-31,South,Web,Outdoors,Camp Chair,Consumer,1,77.08,0.05,73.22,42.47,30.75,true,false,1
8663,2024-09-01,East,Store,Kitchen,Chef Pan,Small Business,2,43.68,0.10,78.62,43.24,35.38,true,false,
8664,2024-09-02,West,Wholesale,Electronics,USB Hub,Enterprise,1,29.18,0.20,23.34,14.70,8.64,false,false,2
8665,2024-09-03,North,Web,Home,Desk Lamp,Consumer,1,33.75,0.00,33.75,17.55,16.20,true,false,4
8666,2024-09-04,South,Store,Home,Storage Bin,Small Business,1,18.02,0.05,17.12,8.05,9.07,true,false,5
8667,2024-09-05,East,Wholesale,Outdoors,Trail Bottle,Enterprise,4,23.39,0.10,84.19,37.04,47.15,true,false,6
8668,2024-09-06,West,Web,Outdoors,Camp Chair,Consumer,1,73.24,0.20,58.59,33.98,24.61,true,false,3
8669,2024-09-07,North,Store,Kitchen,Chef Pan,Small Business,8,45.00,0.00,359.97,197.99,161.99,true,false,5
8670,2024-09-08,South,Wholesale,Electronics,USB Hub,Enterprise,1,26.35,0.05,25.04,15.77,9.26,true,false,2
8671,2024-09-09,East,Web,Home,Desk Lamp,Consumer,13,33.83,0.10,395.84,205.84,190.00,true,false,6
8672,2024-09-10,West,Store,Home,Storage Bin,Small Business,14,17.11,0.20,191.67,90.08,101.58,true,false,3
8673,2024-09-11,North,Wholesale,Outdoors,Trail Bottle,Enterprise,3,25.07,0.00,75.20,33.09,42.11,true,false,6
8674,2024-09-12,South,Web,Outdoors,Camp Chair,Consumer,6,72.71,0.05,414.45,240.38,174.07,true,false,6
8675,2024-09-13,East,Store,Kitchen,Chef Pan,Small Business,8,47.48,0.10,341.84,188.01,153.83,false,false,1
8676,2024-09-14,West,Wholesale,Electronics,USB Hub,Enterprise,12,27.22,0.20,261.35,164.65,96.70,true,false,4
8677,2024-09-15,North,Web,Home,Desk Lamp,Consumer,1,31.97,0.00,31.97,16.63,15.35,true,false,1
8678,2024-09-16,South,Store,Home,Storage Bin,Small Business,1,17.23,0.05,16.36,7.69,8.67,true,false,6
8679,2024-09-17,East,Wholesale,Outdoors,Trail Bottle,Enterprise,2,24.03,0.10,43.26,19.03,24.22,true,false,6
8680,2024-09-18,West,Web,Outdoors,Camp Chair,Consumer,9,73.12,0.20,526.45,305.34,221.11,true,false,3
8681,2024-09-19,North,Store,Kitchen,Chef Pan,Small Business,5,46.49,0.00,232.43,127.83,104.59,true,false,2
8682,2024-09-20,South,Wholesale,Electronics,USB Hub,Enterprise,3,27.19,0.05,77.48,48.82,28.67,true,false,3
8683,2024-09-21,East,Web,Home,Desk Lamp,Consumer,1,30.18,0.10,27.17,14.13,13.04,true,false,1
8684,2024-09-22,West,Store,Home,Storage Bin,Small Business,23,17.93,0.20,329.92,155.06,174.86,true,false,1
8685,2024-09-23,North,Wholesale,Outdoors,Trail Bottle,Enterprise,22,24.99,0.00,549.68,241.86,307.82,true,false,1
8686,2024-09-24,South,Web,Outdoors,Camp Chair,Consumer,1,75.96,0.05,72.16,41.86,30.31,true,false,4
8687,2024-09-25,East,Store,Kitchen,Chef Pan,Small Business,4,47.44,0.10,170.78,93.93,76.85,true,false,4
8688,2024-09-26,West,Wholesale,Electronics,USB Hub,Enterprise,7,27.27,0.20,152.73,96.22,56.51,true,false,4
8689,2024-09-27,North,Web,Home,Desk Lamp,Consumer,1,33.71,0.00,33.71,17.53,16.18,true,false,3
8690,2024-09-28,South,Store,Home,Storage Bin,Small Business,16,18.80,0.05,285.82,134.34,151.49,false,false,6
8691,2024-09-29,East,Wholesale,Outdoors,Trail Bottle,Enterprise,19,24.37,,463.09,203.76,259.33,true,false,5
8692,2024-09-30,West,Web,Outdoors,Camp Chair,Consumer,2,77.25,0.20,123.60,71.69,51.91,true,false,3
8693,2024-10-01,North,Store,Kitchen,Chef Pan,Small Business,24,47.28,0.00,1134.75,624.11,510.64,true,false,4
8694,2024-10-02,South,Wholesale,Electronics,USB Hub,Enterprise,1,28.51,0.05,27.09,17.06,10.02,true,false,5
8695,2024-10-03,East,Web,Home,Desk Lamp,Consumer,27,31.93,0.10,775.97,403.50,372.46,true,false,1
8696,2024-10-04,West,Store,Home,Storage Bin,Small Business,11,17.64,0.20,155.22,72.95,82.27,true,true,7
8697,2024-10-05,North,Wholesale,Outdoors,Trail Bottle,Enterprise,6,24.19,0.00,145.14,63.86,81.28,true,false,3
8698,2024-10-06,South,Web,Outdoors,Camp Chair,Consumer,2,76.37,0.05,145.11,84.17,60.95,true,false,6
8699,2024-10-07,East,Store,Kitchen,Chef Pan,Small Business,8,44.41,0.10,319.76,175.87,143.89,true,false,1
8700,2024-10-08,West,Wholesale,Electronics,USB Hub,Enterprise,1,29.55,0.20,23.64,14.89,8.75,true,false,2
8701,2024-10-09,North,Web,Home,Desk Lamp,Consumer,13,30.94,0.00,402.17,209.13,193.04,true,false,6
8702,2024-10-10,South,Store,Home,Storage Bin,Small Business,4,17.04,0.05,64.77,30.44,34.33,true,false,6
8703,2024-10-11,East,Wholesale,Outdoors,Trail Bottle,Enterprise,1,24.69,0.10,22.22,9.78,12.44,true,false,4
8704,2024-10-12,West,Web,Outdoors,Camp Chair,Consumer,1,72.01,0.20,57.61,33.41,24.20,true,false,2
8705,2024-10-13,North,Store,Kitchen,Chef Pan,Small Business,2,45.14,0.00,90.27,49.65,40.62,true,false,2
8706,2024-10-14,South,Wholesale,Electronics,USB Hub,Enterprise,3,27.05,0.05,77.08,48.56,28.52,true,false,4
8707,2024-10-15,East,Web,Home,Desk Lamp,Consumer,3,32.05,0.10,86.54,45.00,41.54,true,true,1
8708,2024-10-16,West,Store,Home,Storage Bin,Small Business,3,17.42,0.20,41.82,19.65,22.16,true,false,5
8709,2024-10-17,North,Wholesale,Outdoors,Trail Bottle,Enterprise,19,22.60,0.00,429.37,188.92,240.45,true,false,5
8710,2024-10-18,South,Web,Outdoors,Camp Chair,Consumer,3,72.01,0.05,205.23,119.03,86.20,true,false,6
8711,2024-10-19,East,Store,Kitchen,Chef Pan,Small Business,10,47.51,0.10,427.56,235.16,192.40,true,false,1
8712,2024-10-20,West,Wholesale,Electronics,USB Hub,Enterprise,1,26.57,0.20,21.26,13.39,7.87,true,false,3
8713,2024-10-21,North,Web,Home,Desk Lamp,Consumer,8,32.93,0.00,263.43,136.98,126.44,true,false,6
8714,2024-10-22,South,Store,Home,Storage Bin,Small Business,1,18.28,0.05,17.37,8.16,9.21,true,false,4
8715,2024-10-23,East,Wholesale,Outdoors,Trail Bottle,Enterprise,2,24.11,0.10,43.39,19.09,24.30,true,false,3
8716,2024-10-24,West,Web,Outdoors,Camp Chair,Consumer,1,71.94,0.20,57.55,33.38,24.17,true,false,2
8717,2024-10-25,North,Store,Kitchen,Chef Pan,Small Business,2,45.00,0.00,90.00,49.50,40.50,true,false,4
8718,2024-10-26,South,Wholesale,Electronics,USB Hub,Enterprise,1,28.21,0.05,26.80,16.88,9.92,true,false,2
8719,2024-10-27,East,Web,Home,Desk Lamp,Consumer,25,32.40,0.10,729.10,379.13,349.97,false,false,5
8720,2024-10-28,West,Store,Home,Storage Bin,Small Business,1,18.88,0.20,15.11,7.10,8.01,true,false,2
8721,2024-10-29,North,Wholesale,Outdoors,Trail Bottle,Enterprise,11,23.22,0.00,255.42,112.38,143.03,true,false,4
8722,2024-10-30,South,Web,Outdoors,Camp Chair,Consumer,22,74.42,0.05,1555.29,902.07,653.22,true,false,5
8723,2024-10-31,East,Store,Kitchen,Chef Pan,Small Business,16,45.15,0.10,650.17,357.59,292.58,true,false,6
8724,2024-11-01,West,Wholesale,Electronics,USB Hub,Enterprise,6,29.61,0.20,142.13,89.54,52.59,false,false,
8725,2024-11-02,North,Web,Home,Desk Lamp,Consumer,2,33.75,0.00,67.49,35.10,32.40,false,false,6
8726,2024-11-03,South,Store,Home,Storage Bin,Small Business,1,18.74,0.05,17.80,8.37,9.44,true,false,3
8727,2024-11-04,East,Wholesale,Outdoors,Trail Bottle,Enterprise,3,24.74,0.10,66.80,29.39,37.41,true,false,3
8728,2024-11-05,West,Web,Outdoors,Camp Chair,Consumer,17,74.34,0.20,1011.07,586.42,424.65,true,false,2
8729,2024-11-06,North,Store,Kitchen,Chef Pan,Small Business,4,46.55,0.00,186.21,102.41,83.79,true,false,4
8730,2024-11-07,South,Wholesale,Electronics,USB Hub,Enterprise,3,29.09,0.05,82.92,52.24,30.68,true,false,1
8731,2024-11-08,East,Web,Home,Desk Lamp,Consumer,13,31.41,0.10,367.55,191.12,176.42,true,false,6
8732,2024-11-09,West,Store,Home,Storage Bin,Small Business,5,18.46,0.20,73.84,34.70,39.13,true,false,6
8733,2024-11-10,North,Wholesale,Outdoors,Trail Bottle,Enterprise,4,24.71,0.00,98.84,43.49,55.35,true,true,2
8734,2024-11-11,South,Web,Outdoors,Camp Chair,Consumer,24,73.74,0.05,1681.27,975.13,706.13,true,false,3
8735,2024-11-12,East,Store,Kitchen,Chef Pan,Small Business,2,43.27,0.10,77.89,42.84,35.05,true,false,1
8736,2024-11-13,West,Wholesale,Electronics,USB Hub,Enterprise,11,28.10,0.20,247.31,155.80,91.50,true,false,6
8737,2024-11-14,North,Web,Home,Desk Lamp,Consumer,4,30.89,0.00,123.55,64.24,59.30,true,false,3
8738,2024-11-15,South,Store,Home,Storage Bin,Small Business,11,17.54,0.05,183.33,86.17,97.17,true,false,5
8739,2024-11-16,East,Wholesale,Outdoors,Trail Bottle,Enterprise,21,24.92,0.10,470.92,207.20,263.71,true,false,2
8740,2024-11-17,West,Web,Outdoors,Camp Chair,Consumer,5,73.29,0.20,293.18,170.04,123.13,true,false,4
8741,2024-11-18,North,Store,Kitchen,Chef Pan,Small Business,9,44.01,0.00,396.09,217.85,178.24,true,false,2
8742,2024-11-19,South,Wholesale,Electronics,USB Hub,Enterprise,3,26.80,0.05,76.39,48.12,28.26,true,false,3
8743,2024-11-20,East,Web,Home,Desk Lamp,Consumer,12,30.79,0.10,332.57,172.94,159.63,true,false,4
8744,2024-11-21,West,Store,Home,Storage Bin,Small Business,8,17.09,0.20,109.39,51.41,57.98,true,false,5
8745,2024-11-22,North,Wholesale,Outdoors,Trail Bottle,Enterprise,3,22.89,0.00,68.66,30.21,38.45,true,false,2
8746,2024-11-23,South,Web,Outdoors,Camp Chair,Consumer,2,70.78,0.05,134.47,77.99,56.48,false,false,1
8747,2024-11-24,East,Store,Kitchen,Chef Pan,Small Business,4,45.80,0.10,164.89,90.69,74.20,true,false,6
8748,2024-11-25,West,Wholesale,Electronics,USB Hub,Enterprise,8,28.06,0.20,179.56,113.12,66.44,true,false,5
8749,2024-11-26,North,Web,Home,Desk Lamp,Consumer,14,32.08,0.00,449.15,233.56,215.59,true,false,2
8750,2024-11-27,South,Store,Home,Storage Bin,Small Business,1,17.39,0.05,16.52,7.76,8.75,true,false,1
8751,2024-11-28,East,Wholesale,Outdoors,Trail Bottle,Enterprise,13,22.90,0.10,267.93,117.89,150.04,true,false,6
8752,2024-11-29,West,Web,Outdoors,Camp Chair,Consumer,24,69.66,0.20,1337.55,775.78,561.77,true,false,5
8753,2024-11-30,North,Store,Kitchen,Chef Pan,Small Business,1,44.65,0.00,44.65,24.56,20.09,true,false,2
8754,2024-12-01,South,Wholesale,Electronics,USB Hub,Enterprise,1,27.86,0.05,26.47,16.68,9.79,true,false,3
8755,2024-12-02,East,Web,Home,Desk Lamp,Consumer,13,31.65,0.10,370.35,192.58,177.77,true,false,6
8756,2024-12-03,West,Store,Home,Storage Bin,Small Business,6,17.80,0.20,85.43,40.15,45.28,true,false,2
8757,2024-12-04,North,Wholesale,Outdoors,Trail Bottle,Enterprise,1,24.94,0.00,24.94,10.98,13.97,true,false,2
8758,2024-12-05,South,Web,Outdoors,Camp Chair,Consumer,10,76.10,0.05,722.95,419.31,303.64,true,true,2
8759,2024-12-06,East,Store,Kitchen,Chef Pan,Small Business,21,47.75,0.10,902.44,496.34,406.10,false,false,1
8760,2024-12-07,West,Wholesale,Electronics,USB Hub,Enterprise,6,29.43,0.20,141.25,88.98,52.26,true,false,4
8761,2024-12-08,North,Web,Home,Desk Lamp,Consumer,22,31.40,0.00,690.86,359.25,331.61,true,false,4
8762,2024-12-09,South,Store,Home,Storage Bin,Small Business,4,17.92,0.05,68.11,32.01,36.10,true,false,5
8763,2024-12-10,East,Wholesale,Outdoors,Trail Bottle,Enterprise,4,23.62,0.10,85.04,37.42,47.62,true,false,5
8764,2024-12-11,West,Web,Outdoors,Camp Chair,Consumer,1,75.40,0.20,60.32,34.99,25.34,true,false,3
8765,2024-12-12,North,Store,Kitchen,Chef Pan,Small Business,2,47.75,0.00,95.51,52.53,42.98,true,false,6
8766,2024-12-13,South,Wholesale,Electronics,USB Hub,Enterprise,10,28.98,0.05,275.33,173.46,101.87,true,false,2
8767,2024-12-14,East,Web,Home,Desk Lamp,Consumer,1,32.95,0.10,29.65,15.42,14.23,true,false,3
8768,2024-12-15,West,Store,Home,Storage Bin,Small Business,22,18.21,0.20,320.42,150.60,169.82,true,false,3
8769,2024-12-16,North,Wholesale,Outdoors,Trail Bottle,Enterprise,3,24.79,0.00,74.36,32.72,41.64,true,false,5
8770,2024-12-17,South,Web,Outdoors,Camp Chair,Consumer,2,76.33,,152.66,88.54,64.12,true,true,8
8771,2024-12-18,East,Store,Kitchen,Chef Pan,Small Business,1,45.53,0.10,40.98,22.54,18.44,true,false,4
8772,2024-12-19,West,Wholesale,Electronics,USB Hub,Enterprise,10,27.86,0.20,222.90,140.43,82.47,true,false,4
8773,2024-12-20,North,Web,Home,Desk Lamp,Consumer,2,31.72,0.00,63.44,32.99,30.45,true,false,2
8774,2024-12-21,South,Store,Home,Storage Bin,Small Business,2,18.79,0.05,35.69,16.78,18.92,true,false,6
8775,2024-12-22,East,Wholesale,Outdoors,Trail Bottle,Enterprise,8,24.44,0.10,175.99,77.43,98.55,true,false,2
8776,2024-12-23,West,Web,Outdoors,Camp Chair,Consumer,18,77.62,0.20,1117.67,648.25,469.42,true,false,4
8777,2024-12-24,North,Store,Kitchen,Chef Pan,Small Business,6,47.36,0.00,284.15,156.28,127.87,true,false,1
8778,2024-12-25,South,Wholesale,Electronics,USB Hub,Enterprise,18,27.58,0.05,471.57,297.09,174.48,true,false,1
8779,2024-12-26,East,Web,Home,Desk Lamp,Consumer,1,31.70,0.10,28.53,14.84,13.70,true,false,1
8780,2024-12-27,West,Store,Home,Storage Bin,Small Business,1,17.21,0.20,13.76,6.47,7.30,true,false,3
8781,2024-12-28,North,Wholesale,Outdoors,Trail Bottle,Enterprise,4,24.48,0.00,97.94,43.09,54.85,false,false,4
8782,2024-12-29,South,Web,Outdoors,Camp Chair,Consumer,7,70.06,0.05,465.90,270.22,195.68,true,false,6
8783,2024-12-30,East,Store,Kitchen,Chef Pan,Small Business,1,45.39,0.10,40.85,22.47,18.38,true,false,3
8784,2024-12-31,West,Wholesale,Electronics,USB Hub,Enterprise,12,26.65,0.20,255.80,161.16,94.65,true,false,3
8785,2024-01-01,North,Web,Home,Desk Lamp,Consumer,14,33.61,0.00,470.51,244.66,225.84,false,false,
8786,2024-01-02,South,Store,Home,Storage Bin,Small Business,1,17.11,0.05,16.26,7.64,8.62,true,false,2
8787,2024-01-03,East,Wholesale,Outdoors,Trail Bottle,Enterprise,2,23.42,0.10,42.15,18.55,23.60,true,false,6
8788,2024-01-04,West,Web,Outdoors,Camp Chair,Consumer,4,73.09,0.20,233.88,135.65,98.23,true,false,4
8789,2024-01-05,North,Store,Kitchen,Chef Pan,Small Business,17,46.62,0.00,792.54,435.89,356.64,true,false,5
8790,2024-01-06,South,Wholesale,Electronics,USB Hub,Enterprise,2,27.44,0.05,52.13,32.84,19.29,true,false,3
8791,2024-01-07,East,Web,Home,Desk Lamp,Consumer,16,32.07,0.10,461.75,240.11,221.64,true,false,4
8792,2024-01-08,West,Store,Home,Storage Bin,Small Business,15,17.52,0.20,210.26,98.82,111.44,true,false,3
8793,2024-01-09,North,Wholesale,Outdoors,Trail Bottle,Enterprise,1,24.16,0.00,24.16,10.63,13.53,true,false,6
8794,2024-01-10,South,Web,Outdoors,Camp Chair,Consumer,2,73.08,0.05,138.85,80.53,58.32,true,false,4
8795,2024-01-11,East,Store,Kitchen,Chef Pan,Small Business,21,44.15,0.10,834.47,458.96,375.51,true,false,3
8796,2024-01-12,West,Wholesale,Electronics,USB Hub,Enterprise,2,28.67,0.20,45.87,28.90,16.97,true,false,2
8797,2024-01-13,North,Web,Home,Desk Lamp,Consumer,2,33.51,0.00,67.01,34.85,32.17,true,false,3
8798,2024-01-14,South,Store,Home,Storage Bin,Small Business,1,17.86,0.05,16.97,7.98,8.99,true,false,5
8799,2024-01-15,East,Wholesale,Outdoors,Trail Bottle,Enterprise,9,25.38,0.10,205.60,90.47,115.14,true,false,3
8800,2024-01-16,West,Web,Outdoors,Camp Chair,Consumer,7,71.58,0.20,400.85,232.49,168.36,true,false,1
8801,2024-01-17,North,Store,Kitchen,Chef Pan,Small Business,1,43.72,0.00,43.72,24.04,19.67,true,false,4
8802,2024-01-18,South,Wholesale,Electronics,USB Hub,Enterprise,1,26.68,0.05,25.35,15.97,9.38,true,false,6
8803,2024-01-19,East,Web,Home,Desk Lamp,Consumer,20,33.37,0.10,600.73,312.38,288.35,true,false,3
8804,2024-01-20,West,Store,Home,Storage Bin,Small Business,1,18.39,0.20,14.71,6.91,7.80,true,false,3
8805,2024-01-21,North,Wholesale,Outdoors,Trail Bottle,Enterprise,10,24.59,0.00,245.92,108.21,137.72,true,false,3
8806,2024-01-22,South,Web,Outdoors,Camp Chair,Consumer,21,77.35,0.05,1543.05,894.97,648.08,true,false,5
8807,2024-01-23,East,Store,Kitchen,Chef Pan,Small Business,5,45.30,0.10,203.84,112.11,91.73,true,true,6
8808,2024-01-24,West,Wholesale,Electronics,USB Hub,Enterprise,3,27.45,0.20,65.89,41.51,24.38,true,false,4
8809,2024-01-25,North,Web,Home,Desk Lamp,Consumer,5,32.08,0.00,160.41,83.42,77.00,true,false,4
8810,2024-01-26,South,Store,Home,Storage Bin,Small Business,7,17.23,0.05,114.61,53.86,60.74,true,false,6
8811,2024-01-27,East,Wholesale,Outdoors,Trail Bottle,Enterprise,13,23.11,0.10,270.35,118.95,151.40,true,true,4
8812,2024-01-28,West,Web,Outdoors,Camp Chair,Consumer,5,72.21,0.20,288.82,167.52,121.31,false,false,3
8813,2024-01-29,North,Store,Kitchen,Chef Pan,Small Business,1,44.46,0.00,44.46,24.46,20.01,true,false,1
8814,2024-01-30,South,Wholesale,Electronics,USB Hub,Enterprise,12,27.86,0.05,317.55,200.06,117.49,true,false,5
8815,2024-01-31,East,Web,Home,Desk Lamp,Consumer,3,31.37,0.10,84.71,44.05,40.66,true,false,1
8816,2024-02-01,West,Store,Home,Storage Bin,Small Business,11,19.02,0.20,167.39,78.67,88.71,true,false,1
8817,2024-02-02,North,Wholesale,Outdoors,Trail Bottle,Enterprise,1,25.16,0.00,25.16,11.07,14.09,true,false,1
8818,2024-02-03,South,Web,Outdoors,Camp Chair,Consumer,1,71.89,0.05,68.29,39.61,28.68,true,false,4
8819,2024-02-04,East,Store,Kitchen,Chef Pan,Small Business,7,47.78,0.10,301.00,165.55,135.45,true,false,1
8820,2024-02-05,West,Wholesale,Electronics,USB Hub,Enterprise,10,28.98,0.20,231.84,146.06,85.78,true,false,2
8821,2024-02-06,North,Web,Home,Desk Lamp,Consumer,4,33.87,0.00,135.49,70.46,65.04,true,false,4
8822,2024-02-07,South,Store,Home,Storage Bin,Small Business,2,17.64,0.05,33.52,15.75,17.77,false,false,1
8823,2024-02-08,East,Wholesale,Outdoors,Trail Bottle,Enterprise,1,24.91,0.10,22.42,9.87,12.56,true,false,3
8824,2024-02-09,West,Web,Outdoors,Camp Chair,Consumer,18,72.88,0.20,1049.44,608.68,440.77,true,false,3
8825,2024-02-10,North,Store,Kitchen,Chef Pan,Small Business,18,44.10,0.00,793.78,436.58,357.20,true,false,5
8826,2024-02-11,South,Wholesale,Electronics,USB Hub,Enterprise,1,27.71,0.05,26.32,16.58,9.74,true,false,4
8827,2024-02-12,East,Web,Home,Desk Lamp,Consumer,5,33.78,0.10,152.00,79.04,72.96,true,false,5
8828,2024-02-13,West,Store,Home,Storage Bin,Small Business,18,18.15,0.20,261.30,122.81,138.49,true,false,1
8829,2024-02-14,North,Wholesale,Outdoors,Trail Bottle,Enterprise,8,24.90,0.00,199.23,87.66,111.57,true,false,4
8830,2024-02-15,South,Web,Outdoors,Camp Chair,Consumer,12,71.55,0.05,815.64,473.07,342.57,false,false,6
8831,2024-02-16,East,Store,Kitchen,Chef Pan,Small Business,4,47.18,0.10,169.84,93.41,76.43,true,false,4
8832,2024-02-17,West,Wholesale,Electronics,USB Hub,Enterprise,1,26.95,0.20,21.56,13.59,7.98,true,false,2
8833,2024-02-18,North,Web,Home,Desk Lamp,Consumer,22,32.11,0.00,706.36,367.31,339.05,true,false,1
8834,2024-02-19,South,Store,Home,Storage Bin,Small Business,18,18.50,0.05,316.34,148.68,167.66,true,false,3
8835,2024-02-20,East,Wholesale,Outdoors,Trail Bottle,Enterprise,2,24.50,0.10,44.10,19.40,24.70,true,false,2
8836,2024-02-21,West,Web,Outdoors,Camp Chair,Consumer,18,71.74,0.20,1032.99,599.13,433.85,true,false,2
8837,2024-02-22,North,Store,Kitchen,Chef Pan,Small Business,18,43.51,0.00,783.26,430.79,352.46,true,false,3
8838,2024-02-23,South,Wholesale,Electronics,USB Hub,Enterprise,2,27.65,0.05,52.53,33.09,19.44,true,false,4
8839,2024-02-24,East,Web,Home,Desk Lamp,Consumer,22,32.35,0.10,640.47,333.04,307.43,true,false,1
8840,2024-02-25,West,Store,Home,Storage Bin,Small Business,14,18.13,0.20,203.11,95.46,107.65,true,false,6
8841,2024-02-26,North,Wholesale,Outdoors,Trail Bottle,Enterprise,2,24.12,0.00,48.24,21.22,27.01,true,false,5
8842,2024-02-27,South,Web,Outdoors,Camp Chair,Consumer,2,70.21,0.05,133.39,77.37,56.02,true,false,2
8843,2024-02-28,East,Store,Kitchen,Chef Pan,Small Business,14,43.53,0.10,548.48,301.66,246.82,true,false,6
8844,2024-02-29,West,Wholesale,Electronics,USB Hub,Enterprise,12,28.83,0.20,276.77,174.37,102.41,true,true,2
8845,2024-03-01,North,Web,Home,Desk Lamp,Consumer,15,30.63,0.00,459.38,238.88,220.50,true,false,4
8846,2024-03-02,South,Store,Home,Storage Bin,Small Business,14,17.93,0.05,238.53,112.11,126.42,true,false,
8847,2024-03-03,East,Wholesale,Outdoors,Trail Bottle,Enterprise,1,25.20,0.10,22.68,9.98,12.70,true,false,3
8848,2024-03-04,West,Web,Outdoors,Camp Chair,Consumer,15,75.81,0.20,909.74,527.65,382.09,true,false,5
8849,2024-03-05,North,Store,Kitchen,Chef Pan,Small Business,5,44.60,,223.00,122.65,100.35,true,false,4
8850,2024-03-06,South,Wholesale,Electronics,USB Hub,Enterprise,1,28.23,0.05,26.82,16.90,9.92,true,false,2
8851,2024-03-07,East,Web,Home,Desk Lamp,Consumer,6,32.71,0.10,176.65,91.86,84.79,true,false,5
8852,2024-03-08,West,Store,Home,Storage Bin,Small Business,16,18.94,0.20,242.47,113.96,128.51,true,false,1
8853,2024-03-09,North,Wholesale,Outdoors,Trail Bottle,Enterprise,12,24.70,0.00,296.45,130.44,166.01,true,false,5
8854,2024-03-10,South,Web,Outdoors,Camp Chair,Consumer,3,75.04,0.05,213.86,124.04,89.82,true,false,6
8855,2024-03-11,East,Store,Kitchen,Chef Pan,Small Business,9,48.19,0.10,390.38,214.71,175.67,true,false,6
8856,2024-03-12,West,Wholesale,Electronics,USB Hub,Enterprise,25,28.11,0.20,562.28,354.24,208.04,true,false,6
8857,2024-03-13,North,Web,Home,Desk Lamp,Consumer,4,30.47,0.00,121.88,63.38,58.50,true,false,1
8858,2024-03-14,South,Store,Home,Storage Bin,Small Business,9,18.69,0.05,159.77,75.09,84.68,false,false,2
8859,2024-03-15,East,Wholesale,Outdoors,Trail Bottle,Enterprise,19,22.93,0.10,392.11,172.53,219.58,false,false,3
8860,2024-03-16,West,Web,Outdoors,Camp Chair,Consumer,2,70.79,0.20,113.26,65.69,47.57,true,true,3
